week_start,week_end,N_start,N_end,births,all_cause_deaths,net_population_reconciliation,population_revision,population_reference_date_rule,birth_source,death_source,death_method,provisional_data_flag
2022-01-09,2022-01-15,6478703.750684932,6467880.830136986,1268,1053.6035684930869,-11037.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-01-16,2022-01-22,6467880.830136986,6457057.909589041,1252,1053.6035684930869,-11021.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-01-23,2022-01-29,6457057.909589041,6446234.989041096,1383,1053.6035684930869,-11152.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-01-30,2022-02-05,6446234.989041096,6435412.068493151,1334,1053.6035684930869,-11103.316979451407,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-02-06,2022-02-12,6435412.068493151,6424589.147945206,1372,1053.6035684930869,-11141.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-02-13,2022-02-19,6424589.147945206,6413766.22739726,1358,1053.6035684930869,-11127.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-02-20,2022-02-26,6413766.22739726,6402943.306849315,1444,1053.6035684930869,-11213.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-02-27,2022-03-05,6402943.306849315,6392120.38630137,1259,1053.6035684930869,-11028.316979451407,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-03-06,2022-03-12,6392120.38630137,6381297.465753425,1367,1053.6035684930869,-11136.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-03-13,2022-03-19,6381297.465753425,6370474.5452054795,1373,1053.6035684930869,-11142.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-03-20,2022-03-26,6370474.5452054795,6359651.624657534,1328,1053.6035684930869,-11097.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-03-27,2022-04-02,6359651.624657534,6348828.704109589,1431,1053.6035684930869,-11200.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-04-03,2022-04-09,6348828.704109589,6338005.783561644,1407,1053.6035684930869,-11176.316979451407,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-04-10,2022-04-16,6338005.783561644,6327182.863013699,1290,1053.6035684930869,-11059.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-04-17,2022-04-23,6327182.863013699,6316359.942465753,1306,1053.6035684930869,-11075.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-04-24,2022-04-30,6316359.942465753,6305537.021917808,1389,1053.6035684930869,-11158.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-05-01,2022-05-07,6305537.021917808,6294714.101369863,1386,1053.6035684930869,-11155.316979451407,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-05-08,2022-05-14,6294714.101369863,6283891.180821918,1293,1053.6035684930869,-11062.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-05-15,2022-05-21,6283891.180821918,6273068.2602739725,1308,1053.6035684930869,-11077.316979452338,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
